"id","name","unitLastWord","unitSeqLast","word","docTokenSeqFirst","docTokenSeqLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom","haveBridges"
"XedRZzzvCyZ","bud med kyi grogs po","ང་ ཚོ་ གྲོགས་པོ་ འདི་ ཡོད་ རེད་ པ །",650,"ང་ ཚོ་ གྲོགས་པོ་",3238,3240,TRUE,"i",NA,FALSE,"COPLOC",TRUE,TRUE,FALSE,4,FALSE,FALSE
"8TqmdXKMdnS","bud med kyi grogs po","ང་ ཚོ་ གྲོགས་པོ་ འདི་ ཡོད་ རེད་ པ །",650,"འདི་",3241,3241,FALSE,"i",NA,FALSE,"EXIST",TRUE,FALSE,FALSE,1,TRUE,FALSE
"MsYEdWoEGl1","bud med kyi grogs po","ཨ་ནི་ སོ་སོ ས་ བག་ལེབ་ དང་ དེ་འདྲས་ འཁྱེར ། ",661,"སོ་སོ ས་",3291,3292,FALSE,"i",NA,FALSE,"A",TRUE,FALSE,FALSE,3,TRUE,FALSE
"VIJxIwmmnPP","bag leb etc'","ཨ་ནི་ སོ་སོ ས་ བག་ལེབ་ དང་ དེ་འདྲས་ འཁྱེར ། ",661,"བག་ལེབ་ དང་ དེ་འདྲས་",3293,3295,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE,FALSE
"HyGbSBg3MSn","bud med","ང ས་ འདི་ བྱེད་ དགོས་ <0> མེ་ བཏང་ ཡ་ ཡི་",664,"ང ས་",3310,3311,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE,FALSE
"Rr9sw5ESaz3","thab 'khyer ya","ང ས་ འདི་ བྱེད་ དགོས་ <0> མེ་ བཏང་ ཡ་ ཡི་",664,"འདི་",3312,3312,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,1,TRUE,FALSE
"yi3ODgf3fv7","bud med","ང ས་ འདི་",669,"ང ས་",3334,3335,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE,FALSE
"1eELWnR8yF4BH","an pai byed ya","འདི་ བྱེད་ དགོས་",670,"འདི་ འདི་",3336,3337,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE,FALSE
"gUOzo73hivc","so so'i nang nas","<0> སོ་ སོ་སོ འི་ ནང་ ནས་",682,"སོ་ སོ་སོ འི་ ནང་ ནས་",3386,3390,FALSE,"i",NA,FALSE,"E",FALSE,FALSE,FALSE,6,TRUE,FALSE
"2pVusCu0ozl","tshal gyi sna kha","ཚལ་ སྣ་ཁ་ རེ་ འཁྱེར་ ཡོང་ །",683,"ཚལ་ སྣ་ཁ་ རེ་",3391,3393,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE,FALSE
"jmggTjZ1lcG","grogs po (except the woman)","ཨ་ནི་ #ཡ་ ཁྱེད་ རྣམ་ ཚོ་ བཞེས་རག་ ལ་ མཉེས་པོ་ ཡོད་འགྲོ",687,"ཁྱེད་ རྣམ་ ཚོ་",3412,3414,TRUE,"i",NA,FALSE,"A",TRUE,FALSE,TRUE,3,TRUE,FALSE
"ZGYqlSeveta","a rag","ཨ་ནི་ #ཡ་ ཁྱེད་ རྣམ་ ཚོ་ བཞེས་རག་ ལ་ མཉེས་པོ་ ཡོད་འགྲོ",687,"བཞེས་རག་ ལ་",3415,3416,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,3,FALSE,FALSE
"sq4WNtJvHBZ","skyes pa","ཁྱེད་རང་ ##",703,"ཁྱེད་རང་",3489,3489,TRUE,"i",NA,FALSE,"COPLOC",TRUE,FALSE,TRUE,2,TRUE,FALSE
"GN7uAN9S93B","par ra skyon ya","པར་ ར་ སྐྱོན་ ཡ་ དེ་འདྲས་ ཡོད་ ན་",704,"པར་ ར་ སྐྱོན་ ཡ་ དེ་འདྲས་",3491,3495,FALSE,"i",NA,FALSE,"EXIST",FALSE,FALSE,FALSE,6,FALSE,FALSE
"vHWgEqAowsFYd","mo Ta etc","འདི་ གས་ ཀྱང་",716,"མོ་ཊ་ དང་ འདི་ གས་ ཀྱང་",3531,3535,FALSE,"i",NA,FALSE,"P",FALSE,FALSE,FALSE,6,FALSE,FALSE
"3AMgebC5HfO","skyes pa","ང ས་ གྲ་སྒྲིག་ བྱེད་ ཀོ",717,"ང ས་",3536,3537,TRUE,"i",NA,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE,FALSE
