"id","name","unitLastWord","unitSeqLast","word","argOrder","noPrevMentions","noPrevZero","noNextMentions","noNextZero","bridge","justFirst","justLast","local","identifiable","topic","interrog","argType","animate","self","addressee","length","pronom"
"BHxQ6dgGiK3","current location","ལྟ་ དེ་རིང་ <0> འདི ར་",1,"འདི ར་",1,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
"bY7jF9uD0uk","lhan rgyas","ལྷན་རྒྱས་ གང་ག་ ཆིབས་བསྒྱུར་ གནང་ རོགས་ ཞེས་ ཞུས་ བྱས་ ན འི་",2,"ལྷན་རྒྱས་ གང་ག་",2,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"S",TRUE,FALSE,TRUE,4,FALSE
"T17lzIcoMlt","gros bsdur gnang ya yi nang don","གཙོ་བོ་ འདི་དག་ གྲོས་བསྡུར་ གནང་ ཡ་ གི་ ནང་དོན་ ག་རེ་ རེད་ ཟེར་ ན་",3,"འདི་དག་ གྲོས་བསྡུར་ གནང་ ཡ་ གི་ ནང་དོན་",1,0,0,4,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,9,FALSE
"RBvNsjXqzfH","gros bsdur gnang ya yi nang don","གཙོ་བོ་ འདི་དག་ གྲོས་བསྡུར་ གནང་ ཡ་ གི་ ནང་དོན་ ག་རེ་ རེད་ ཟེར་ ན་",3,"ག་རེ་",2,0,0,4,0,0,0,0,FALSE,"n",FALSE,TRUE,"PRED",FALSE,FALSE,FALSE,2,TRUE
"4PrVC43leXG","rgan dbang 'dus lags (ka)","ད་ལྟ་ རྒན་ དབང་འདུས་ ལགས་",25,"རྒན་ དབང་འདུས་ ལགས་",1,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,3,FALSE
"AOF6EM3fYHY","'khrab gzhung","འཁྲབ་གཞུང་ འདི་ ངོ་སྤྲོད་ གནང་ གི་ རེད །",27,"འཁྲབ་གཞུང་ འདི་",2,1,0,3,0,4,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,3,FALSE
"cOmDraoDUQA","lhan rgyas","ཚང་མ ས་",29,"ཚང་མ ས་",1,0,0,0,0,1,0,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,3,FALSE
"cbOj0XgAXY7","'khrab gzhung","དེ འི་ སྒང་ ལ་ དགོངས་པ་ བཞེས་ བྱས །",30,"དེ འི་ སྒང་ ལ་",2,2,0,2,0,2,0,1,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,4,TRUE
"0tchwKyx0CC","dgongs pa","དེ འི་ སྒང་ ལ་ དགོངས་པ་ བཞེས་ བྱས །",30,"དགོངས་པ་",3,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE
"CYZFtW5yyQE","'khrab gzhung","<0> དེ འི་ སྒང་ ལ་ སྐྱོན་ཆ་ འདྲ་པོ་ ག་རེ་ འདུག",31,"དེ འི་ སྒང་ ལ་",1,3,0,1,0,2,0,1,FALSE,"i",FALSE,FALSE,"COPLOC",FALSE,FALSE,FALSE,4,TRUE
"FOoKz5uehSx","skyon cha","<0> དེ འི་ སྒང་ ལ་ སྐྱོན་ཆ་ འདྲ་པོ་ ག་རེ་ འདུག",31,"སྐྱོན་ཆ་ འདྲ་པོ་ ག་རེ་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,TRUE,"EXIST",FALSE,FALSE,FALSE,6,FALSE
"hqCJteAewzg","rgan dbang 'dus lags (ka)","སྔས་ ལ་ རྒན་ ལགས་ ཀྱིས་ མར་",36,"རྒན་ ལགས་ ཀྱིས་",1,0,0,0,0,4,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,3,FALSE
"JQWTvUi2PpR","'khrab gzhung","ཨ་ལེ་ འཁྲབ་གཞུང་ གི་ སྐོར་ ལ་",37,"འཁྲབ་གཞུང་ གི་ སྐོར་ ལ་",2,3,1,3,1,0,1,1,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"yBYnmc64ENfk1","'khrab gzhung","ཐུང་འདྲས་ #",43,"གཏམ་བརྗོད་ ཟློས་གར་ ཐུང་འདྲས་",1,2,1,1,1,0,0,1,FALSE,"i",TRUE,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE
"LpAX50u3UIR9E","nyi ma dgra 'dul (the writer)","ཉི་མ་ དགྲ་འདུལ་ ལགས་ ཀྱིས་ བརྩམས་ གནང་ བཞག",46,"ང་ རྣམ་ ཚོ འི་ ཚོགས་པ འི་ / ### ཉི་མ་ དགྲ་འདུལ་ ལགས་ ཀྱིས་",2,2,0,2,0,0,0,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,14,FALSE
"0H0i67Cb8t1","'khrab gzhung gi ming","མིང་ ལ་ ཡ་",47,"མིང་ ལ་ ཡ་",1,0,0,3,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,3,FALSE
"sys6RGTfUsx","'khrab gzhung gi ming","འདི་ ཟེར་ གྱིས་",48,"འདི་",2,1,0,2,0,0,1,0,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,TRUE
"J23FkCqfstf","dus tshod (of the script)","དུས་ཚོད་ དེ་ ལྟ་",52,"དུས་ཚོད་ དེ་",1,0,0,6,0,3,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,3,FALSE
"6Bqixe4WKH3MG","dus tshod (of the script)","དུས་ཚོད་ དེ་",55,"དེང་ ང་རང་ ཚོ་ དེང་སེང་ གི་ དུས་ཚོད་ དེ་",2,3,0,4,0,0,1,0,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,9,FALSE
"IG7dBsgpVL2WX","sa gnas dang yul ljong (khrom gyi dkyil)","ཡུལ་ལྗོངས་ དེ་ ག་པ ར་ རེད་ ཟེར་ ན་",62,"ས་གནས་ དང་ ཡུལ་ ་་ ཡུལ་ལྗོངས་ དེ་",1,2,0,5,0,2,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,8,FALSE
"SkYvF6FgnA2","sa gnas dang yul ljong (khrom gyi dkyil)","ཡུལ་ལྗོངས་ དེ་ ག་པ ར་ རེད་ ཟེར་ ན་",62,"ག་པ ར་",2,2,0,2,0,2,0,0,FALSE,"n",FALSE,TRUE,"PRED",FALSE,FALSE,FALSE,4,TRUE
"wHOBj8r3vS0","'khrab gzhung gi nang don","ལྟ་ དེ འི་ ནང་དོན་ གཙོ་བོ་ དེ་",88,"དེ འི་ ནང་དོན་ གཙོ་བོ་ དེ་",1,0,0,2,0,0,0,0,FALSE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,7,FALSE
"9MUK9gYCeP3","'khrab gzhung gi nang don","འདི་ རེད་ ཤག",89,"འདི་",2,1,0,1,0,1,1,0,FALSE,"i",FALSE,FALSE,"PRED",FALSE,FALSE,FALSE,1,TRUE
"jkeUltcturx","nang don rdog rdog","ནང་དོན་ རྡོག་རྡོག་ དེ་",93,"ནང་དོན་ རྡོག་རྡོག་ དེ་",1,0,0,0,0,0,0,0,FALSE,"i",TRUE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"aPyb0Ipl5Mj","rgan dbang 'dus lags (ka)","མར་ ཨ་ལེ ར་ ང ས་ གསལ་བཤད་ ཞུས་ ཀྱི་ ཡིན །",94,"ང ས་",2,1,1,0,1,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"fakuD6jpmZA","pa sangs","མི་ བཟང་པོ་ པ་སངས་ ཀྱིས་",96,"མི་ བཟང་པོ་ པ་སངས་ ཀྱིས་",1,0,0,1,0,1,0,0,FALSE,"i",FALSE,FALSE,"S",TRUE,FALSE,FALSE,6,FALSE
"SEwf53i4DQH","yar (on the stage)","དང་པོ་ ཡར་ ཡོང་ དུས་ གམ་ ལ །",98,"ཡར་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,1,TRUE
"ZXGOMmi6gcG","sba khug","ལྟ་ <0> སྦ་ཁུག་ སུ འི་ རེད །",105,"སྦ་ཁུག་",1,1,0,1,0,0,0,0,TRUE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,2,FALSE
"OiwfR3GPq9e","sba khug brlag pa'i bu mo","ལྟ་ <0> སྦ་ཁུག་ སུ འི་ རེད །",105,"སུ འི་",2,0,0,1,0,0,0,0,FALSE,"n",FALSE,TRUE,"PRED",TRUE,FALSE,FALSE,2,TRUE
"BSsp2mtjesm","rkang 'khor","འ་ <0> ཏང་གྷི་རི་ སུ འི་ རེད །",123,"ཏང་གྷི་རི་",1,2,0,3,0,0,0,0,TRUE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,3,FALSE
"BOKIivGRnNR","rkang ga ril brlag mkhan","འ་ <0> ཏང་གྷི་རི་ སུ འི་ རེད །",123,"སུ འི་",2,0,0,4,0,0,0,0,FALSE,"n",FALSE,TRUE,"PRED",TRUE,FALSE,FALSE,2,TRUE
"kMMlUn6ouFg","rkang 'khor","འདུག་ཟེ་ འདི་ སུ་ རེད ཞེས་",126,"འདི་",1,4,1,2,1,0,1,0,TRUE,"i",TRUE,FALSE,"COPS",FALSE,FALSE,FALSE,1,TRUE
"SCN4st567Ab","rkang ga ril brlag mkhan","འདུག་ཟེ་ འདི་ སུ་ རེད ཞེས་",126,"སུ་",2,2,0,3,0,0,0,1,FALSE,"n",FALSE,TRUE,"PRED",TRUE,FALSE,FALSE,1,TRUE
"uaKSFpMy9Rd","rkang ga ril brlag mkhan","རྐང་ག་རིལ་ བདག་པོ་ དེ་ ཡར་ ཡོང་ བྱས །",132,"རྐང་ག་རིལ་ བདག་པོ་ དེ་",1,4,0,2,0,0,0,2,FALSE,"i",FALSE,FALSE,"S",TRUE,FALSE,FALSE,6,FALSE
"P7c0dXM1XZj","yar (on the stage)","རྐང་ག་རིལ་ བདག་པོ་ དེ་ ཡར་ ཡོང་ བྱས །",132,"ཡར་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,1,TRUE
"dTBhD92DEVz","rkang 'khor","ང འི་ རྐང་ག་རིལ་",134,"ང འི་ རྐང་ག་རིལ་",1,3,1,4,1,0,1,0,TRUE,"i",TRUE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"JzwMIBs5jqU","pa sangs","_euh_ ཨ་ནི་ ཁྱོད་རང་ རིལ་ བཞག་ ཞེས །",135,"ཁྱོད་རང་",2,0,0,3,0,0,0,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,2,TRUE
"a36D6rKKAQC","rkang 'khor","ང འི་ རྐང་ག་རིལ་ ད་གིན་ དེ ར་ བཞག་ ཡོད་ ཟེར །",137,"ང འི་ རྐང་ག་རིལ་",1,2,0,5,0,0,1,0,TRUE,"i",TRUE,FALSE,"S",FALSE,FALSE,FALSE,5,FALSE
"6BDycZLgvs5","where the bike is","ང འི་ རྐང་ག་རིལ་ ད་གིན་ དེ ར་ བཞག་ ཡོད་ ཟེར །",137,"དེ ར་",2,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
"E2t4d8s08Kx","pa sangs","<0> ང ས་ རྐང་ག་རིལ་ རིལ་ རྒྱུ་མ་ བྱུང་ ཞེས་ ཟེར་ གྱིས །",140,"ང ས་",1,1,1,4,1,0,0,1,TRUE,"i",TRUE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"66O81FWFEKZ","rkang 'khor","<0> ང ས་ རྐང་ག་རིལ་ རིལ་ རྒྱུ་མ་ བྱུང་ ཞེས་ ཟེར་ གྱིས །",140,"རྐང་ག་རིལ་",2,2,0,5,0,0,2,0,TRUE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,3,FALSE
"E1Hkgs4yDGq","rkang 'khor","རྐང་ག་རིལ་ དེ་ ཁྱོད་ ཀྱིས་ རིལ་ ཐག་གཅོད་ རིལ་པ་ རེད །",147,"རྐང་ག་རིལ་ དེ་",1,5,2,1,2,0,1,1,TRUE,"i",TRUE,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE
"H5ucboPMLEf","pa sangs","རྐང་ག་རིལ་ དེ་ ཁྱོད་ ཀྱིས་ རིལ་ ཐག་གཅོད་ རིལ་པ་ རེད །",147,"ཁྱོད་ ཀྱིས་",2,3,1,3,1,0,1,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,2,TRUE
"FsQIcbFwcSW","pa sangs","རང་ རྐུན་པ་ ཡིན་པ་ ཐག་གཅོད་ སོང་ ཟེར །",149,"རང་",1,4,1,2,1,0,1,1,TRUE,"i",TRUE,FALSE,"COPS",TRUE,FALSE,TRUE,1,TRUE
"aXTQu1S3pvh","rkun ma (general)","རང་ རྐུན་པ་ ཡིན་པ་ ཐག་གཅོད་ སོང་ ཟེར །",149,"རྐུན་པ་",2,0,0,2,0,0,0,0,FALSE,"n",FALSE,FALSE,"PRED",TRUE,FALSE,FALSE,2,FALSE
"G9Yqp3Dql3b","pa sangs","ཨ་ནི་ ང་ སྤྱི་བདེ་ ལས་ཁུངས་ ལ་ འགྲོ་ དགོས་ ཡ་ མེད །",157,"ང་",1,3,3,1,3,0,1,1,TRUE,"i",TRUE,FALSE,"S",TRUE,TRUE,FALSE,1,TRUE
"j1SXY2KiKFs","spyi bde las khungs","ཨ་ནི་ ང་ སྤྱི་བདེ་ ལས་ཁུངས་ ལ་ འགྲོ་ དགོས་ ཡ་ མེད །",157,"སྤྱི་བདེ་ ལས་ཁུངས་ ལ་",2,1,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,5,FALSE
"BZL9jJMGVj1","pa sangs","དེ་ མིན་ ན་ <0> ཁྱོད་རང་ སྒོ་ལྕགས་ རིན་པ་ ཁྱེར་ ཤོག",163,"ཁྱོད་རང་",1,1,2,0,2,0,1,0,TRUE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,2,TRUE
"zCApzvFjNOI","sgo lcags rin pa","དེ་ མིན་ ན་ <0> ཁྱོད་རང་ སྒོ་ལྕགས་ རིན་པ་ ཁྱེར་ ཤོག",163,"སྒོ་ལྕགས་ རིན་པ་",2,0,0,2,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,4,FALSE
"F98SPxvlFNz","pa sangs","མོ་རང་ ལ་ དངུལ་ མི་ འདུག་ ག",174,"མོ་རང་ ལ་",1,0,2,3,2,0,0,0,FALSE,"i",TRUE,FALSE,"COPLOC",TRUE,FALSE,FALSE,3,TRUE
"qdOM6gcM8fk","dngul (on pa sang)","མོ་རང་ ལ་ དངུལ་ མི་ འདུག་ ག",174,"དངུལ་",2,0,0,1,0,0,0,0,FALSE,"n",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,1,FALSE
"KN1UpiNnYCd","pa sangs","འོ་ ལྟ་ ང་ ལ་ དངུལ་ མེད་ ཟེར་ །",176,"ང་ ལ་",1,1,1,2,1,0,1,0,TRUE,"i",TRUE,FALSE,"COPLOC",TRUE,TRUE,FALSE,2,TRUE
"NlvTAE4JiZX","dngul (on pa sang)","འོ་ ལྟ་ ང་ ལ་ དངུལ་ མེད་ ཟེར་ །",176,"དངུལ་",2,1,0,0,0,0,0,1,FALSE,"n",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,1,FALSE
"dZu4FF22oy5","pa sangs","ལྟ་ ང ས་ འདི་ ནས་ སྔ་རྟིང་ ཞིག་ བཏང་ ཟེར་ གྱིས །",179,"ང ས་",1,2,1,1,1,0,2,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"PUPSaYkdTEv","sba khug","ལྟ་ ང ས་ འདི་ ནས་ སྔ་རྟིང་ ཞིག་ བཏང་ ཟེར་ གྱིས །",179,"འདི་ ནས་",2,2,0,1,0,0,0,0,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
"jM3QZX5hRDd","sgor mo bcu","ལྟ་ ང ས་ འདི་ ནས་ སྔ་རྟིང་ ཞིག་ བཏང་ ཟེར་ གྱིས །",179,"སྔ་རྟིང་ ཞིག་",3,0,0,3,0,0,0,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,3,FALSE
"ItlziHEUQhc","sba khug","དངུལ་ འདི་ ནས་ སྒོར་མོ་ བཅུ་ ཙམ་ ### ཁོ་ ལ་ སྤྲད་ གྱི་ ཡོད་ ད །",182,"འདི་ ནས་",1,3,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
"fMvwPhibnXv","sgor mo bcu","དངུལ་ འདི་ ནས་ སྒོར་མོ་ བཅུ་ ཙམ་ ### ཁོ་ ལ་ སྤྲད་ གྱི་ ཡོད་ ད །",182,"སྒོར་མོ་ བཅུ་ ཙམ་",2,2,0,1,0,0,0,1,TRUE,"n",FALSE,FALSE,"T",FALSE,FALSE,FALSE,4,FALSE
"pAyWn7MWp0A","rkang ga ril brlag mkhan","དངུལ་ འདི་ ནས་ སྒོར་མོ་ བཅུ་ ཙམ་ ### ཁོ་ ལ་ སྤྲད་ གྱི་ ཡོད་ ད །",182,"ཁོ་ ལ་",3,0,0,3,0,0,0,0,FALSE,"i",FALSE,FALSE,"R",TRUE,FALSE,FALSE,2,TRUE
"Q0JPYHLViwH","rkang ga ril brlag mkhan","ཨ་ནི་ ཁོ ས་ དངུལ་ དེ་ རག་ ཙང་",189,"ཁོ ས་",1,3,0,2,0,0,0,1,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,2,TRUE
"4zztjQLHoZn","sgor mo bcu","ཨ་ནི་ ཁོ ས་ དངུལ་ དེ་ རག་ ཙང་",189,"དངུལ་ དེ་",2,3,0,0,0,0,0,1,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE
"mJ3dVHaHFRO","sba khug brlag pa'i bu mo","དེ་ནས་ ## #སྦ་ཁུག་ #རླགས་ #མཁན་ ང འི་ སྦ་ཁུག་ མི་ འདུག་ ཞེས་",196,"#སྦ་ཁུག་ #རླགས་ #མཁན་",1,0,0,4,0,0,0,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,4,FALSE
"ZBw5FgY9BP1","nga'i sba khug mi 'dug","དེ་ནས་ ## #སྦ་ཁུག་ #རླགས་ #མཁན་ ང འི་ སྦ་ཁུག་ མི་ འདུག་ ཞེས་",196,"ང འི་ སྦ་ཁུག་ མི་ འདུག་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,6,FALSE
"N4ieLgpvM05","sba khug brlag pa'i bu mo","བུ་མོ་ འདི་ ཡར་ ཡོང་",199,"བུ་མོ་ འདི་",1,3,0,3,0,0,1,0,FALSE,"i",FALSE,FALSE,"S",TRUE,FALSE,FALSE,3,FALSE
"Qxe1TcKuVhk","yar (on the stage)","བུ་མོ་ འདི་ ཡར་ ཡོང་",199,"ཡར་",2,0,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,1,TRUE
"2uk8eTcUREo","sba khug brlag pa'i bu mo","བུ་མོ་ འདི་ ཡར་ ཡོང་ དུས་ ག་རེ་",200,"བུ་མོ་ འདི་",1,4,0,2,0,0,2,0,FALSE,"i",FALSE,FALSE,"S",TRUE,FALSE,FALSE,3,FALSE
"NSpNxEJvtDW","yar (on the stage)","བུ་མོ་ འདི་ ཡར་ ཡོང་ དུས་ ག་རེ་",200,"ཡར་",2,1,0,0,0,0,0,1,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,1,TRUE
"NfVJJrH5nRM","pa sangs","ད་ བུ་ པ་སངས་ ཀྱིས་ ཨ་ནི་",213,"བུ་ པ་སངས་ ཀྱིས་",1,1,0,1,0,0,0,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,FALSE,4,FALSE
"4AHkgLxW1NH","sba khug","སྦ་ཁུག་ ཚུར་ བཏོན་ བྱས །",215,"སྦ་ཁུག་",2,3,0,4,0,0,0,0,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE
"aXImTv0cPfE","sba khug brlag pa'i bu mo","སྦ་ཁུག་ ཚུར་ བཏོན་ བྱས །",215,"ཚུར་",3,1,3,2,3,0,0,0,FALSE,"i",FALSE,FALSE,"R",TRUE,FALSE,FALSE,1,TRUE
"rlD7g52okS6","pa sangs","རང་ གང་ ནས་ <0> བྱུང་ ཟེར་ གྱིས ། འདི །",219,"རང་",1,2,0,1,0,0,1,0,FALSE,"i",FALSE,FALSE,"A",TRUE,FALSE,TRUE,1,TRUE
"iU1jpn684Os","where sba khug was","རང་ གང་ ནས་ <0> བྱུང་ ཟེར་ གྱིས ། འདི །",219,"གང་ ནས་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,TRUE,"E",FALSE,FALSE,FALSE,2,TRUE
"tH2X9bRPWPN","sba khug brlag pa'i bu mo","རང་ སྦ་ཁུག་ ཡོད་པ་ བྱས་ ལྟོས་ ཨང་ ཟེར་ གྱིས །",223,"རང་",1,2,0,1,0,0,0,1,TRUE,"i",FALSE,FALSE,"COPLOC",TRUE,FALSE,TRUE,1,TRUE
"6OsE6qE3weK","sba khug","རང་ སྦ་ཁུག་ ཡོད་པ་ བྱས་ ལྟོས་ ཨང་ ཟེར་ གྱིས །",223,"སྦ་ཁུག་",2,3,3,5,3,0,0,0,TRUE,"i",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,2,FALSE
"ifCFehg6fau","pa sangs","_uh_ ང ས་",226,"ང ས་",1,1,0,3,0,0,1,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"VLOucL7YmrV","sba khug","རང་ གི་ འདི་ ནས་ ཨ་ནི་",227,"རང་ གི་ འདི་ ནས་",2,3,2,3,2,0,0,1,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,4,TRUE
"Q0EkVglpTvp","sgor mo bcu","སྒོར་མོ་ _P_ ༡༠ ཞིག་ བཏོན་པ་ ཡིན ཟེར་ །",228,"སྒོར་མོ་ _P_ ༡༠ ཞིག་",3,0,0,4,0,0,0,0,TRUE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,5,FALSE
"4n3wGFV8H0kRl","sba khug","ནང་ ནས་ སྒོར་མོ་ ༡༠ བཏོན་ དགོས་ #འཁེལ་ བྱུང",230,"སྦ་ཁུག་ འདི་ ནས་ ནང་ ནས་",1,4,0,1,0,0,0,1,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,6,FALSE
"ZHZXOftLE37","sgor mo bcu","ནང་ ནས་ སྒོར་མོ་ ༡༠ བཏོན་ དགོས་ #འཁེལ་ བྱུང",230,"སྒོར་མོ་ ༡༠",2,1,0,3,0,0,0,1,TRUE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,2,FALSE
"7SJFy3aCTLb","pa sangs","འདི་ གང་ ཟེར་ ན་ ང་ ལ་ དངུལ་ མེད་པ་ བྱས །",231,"ང་ ལ་",1,1,1,4,1,0,1,0,TRUE,"i",TRUE,FALSE,"COPLOC",TRUE,TRUE,FALSE,2,TRUE
"87Tm8LdvYM8","dngul (on pa sang)","འདི་ གང་ ཟེར་ ན་ ང་ ལ་ དངུལ་ མེད་པ་ བྱས །",231,"དངུལ་",2,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"EXIST",FALSE,FALSE,FALSE,1,FALSE
"WTjRNqbzXdw","pa sangs","ང ས་ གོང་ དེ ར་ ཡ་",232,"ང ས་",1,2,1,4,1,0,2,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"eMgXwY94v6j","sgor mo bcu","ང ས་ གོང་ དེ ར་ ཡ་",232,"གོང་ དེ ར་ ཡ་",2,2,0,2,0,0,0,2,FALSE,"i",FALSE,FALSE,"T",FALSE,FALSE,FALSE,4,FALSE
"UKFpfmmPV2S","sgo lcags rin pa","རྐང་ག་རིལ་ གཅིག་ གི་ ཨ་ནི་ སྒོ་ལྕགས་ ཀྱི་ རིན་པ་ གཅིག་",233,"རྐང་ག་རིལ་ གཅིག་ གི་ ཨ་ནི་ སྒོ་ལྕགས་ ཀྱི་ རིན་པ་ གཅིག་",3,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"E",FALSE,FALSE,FALSE,13,FALSE
"95Z6bIGwIkz","pa sangs","ཨ་ནི་ ང་ རས་",236,"ང་ རས་",1,3,1,3,1,0,3,0,TRUE,"i",FALSE,FALSE,"S",TRUE,TRUE,FALSE,2,TRUE
"kB8vouyZkRb","phar (somewhere near the discussion with the wallet girl?)","ད་ལྟ་ ཏོག་ཙམ་ རྗེས་ ལ་ ཕར་ ཕྱིན་ བྱས་ ཁྱེད་རང་ གི་ དངུལ་",237,"ཕར་",2,0,0,0,0,0,0,0,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
"UzMHobeMc15","sgor mo bcu","ད་ལྟ་ ཏོག་ཙམ་ རྗེས་ ལ་ ཕར་ ཕྱིན་ བྱས་ ཁྱེད་རང་ གི་ དངུལ་",237,"ཁྱེད་རང་ གི་ དངུལ་",1,4,1,1,1,0,0,2,FALSE,"i",FALSE,FALSE,"P",FALSE,FALSE,FALSE,4,TRUE
"NOTHX4cGUC5","pa sangs","ང ས་ དངུལ་ ནང་ ནས་ ལེན་ བྱས་ ཁྱེད་ རང་ ལ་ <0> སྤྲད་ ཆོག་ ཟེར་ གྱིས །",238,"ང ས་",2,3,1,2,1,0,3,0,TRUE,"i",FALSE,FALSE,"A",TRUE,TRUE,FALSE,2,TRUE
"hnEm7V3DWwH","sgor mo 10 (from pa sangs's house)","ང ས་ དངུལ་ ནང་ ནས་ ལེན་ བྱས་ ཁྱེད་ རང་ ལ་ <0> སྤྲད་ ཆོག་ ཟེར་ གྱིས །",238,"དངུལ་",3,0,0,0,0,0,0,0,FALSE,"n",FALSE,FALSE,"P",FALSE,FALSE,FALSE,1,FALSE
"LcmshpveTyV","pa sangs kyi nang","ང ས་ དངུལ་ ནང་ ནས་ ལེན་ བྱས་ ཁྱེད་ རང་ ལ་ <0> སྤྲད་ ཆོག་ ཟེར་ གྱིས །",238,"ནང་ ནས་",4,0,0,0,0,0,0,0,FALSE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,FALSE
"MGmiRFDOYZ6","pa sangs","པ་སངས །",239,"པ་སངས",1,4,1,2,1,0,3,0,FALSE,"i",TRUE,FALSE,"A",TRUE,FALSE,FALSE,1,FALSE
"M3QgRboRW4o","where sba khug was","ལྟ་ འདི ར་",240,"འདི ར་",2,0,0,2,0,0,0,0,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
"kGSh9g8Lyx8","where sba khug was","ལྟ་ འདི ར་ སྦ་ཁུག་ ཞིག་ ད་ རྙེད་པ་ རེད་ # མི་ འདུག་ ག",241,"འདི ར་",3,1,0,1,0,0,0,0,TRUE,"i",FALSE,FALSE,"E",FALSE,FALSE,FALSE,2,TRUE
